date,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,h_24,h_25,h_26,h_27,h_28,h_29,h_30,h_31,h_32,h_33,h_34,h_35,h_36,h_37,h_38,h_39,h_40,h_41,h_42,h_43,h_44,h_45,h_46,h_47,h_48,h_49,h_50,h_51,h_52,h_53,h_54,h_55,h_56,h_57,h_58,h_59,h_60,h_61,h_62,h_63,h_64,h_65,h_66,h_67,h_68,h_69,h_70,h_71,h_72,h_73,h_74,h_75,h_76,h_77,h_78,h_79,h_80,h_81,h_82,h_83,h_84,h_85,h_86,h_87,h_88,h_89,h_90,h_91,h_92,h_93,h_94,h_95,h_96,h_97,h_98,h_99,h_100,h_101,h_102,h_103,h_104,h_105,h_106,h_107,h_108,h_109,h_110,h_111,h_112,h_113,h_114,h_115,h_116,h_117,h_118,h_119,h_120,h_121,h_122,h_123,h_124,h_125,h_126,h_127,h_128,h_129,h_130,h_131,h_132,h_133,h_134,h_135,h_136,h_137,h_138,h_139,h_140,h_141,h_142,h_143,h_144,h_145,h_146,h_147,h_148,h_149,h_150,h_151,h_152,h_153,h_154,h_155,h_156,h_157,h_158,h_159,h_160,h_161,h_162,h_163,h_164,h_165,h_166,h_167,m_sin,m_cos,woy_sin,woy_cos,week_start_dow,visitors,visits_roll_mean,visits_roll_std,visits_logdiff,visits_z,OT
2025-09-29,33851.0,26040.0,26040.0,34443.0,47116.0,76599.0,106415.0,142323.0,156852.0,166051.0,164419.0,184495.0,196542.0,203990.0,199965.0,194654.0,178375.0,160793.0,139008.0,116242.0,99272.0,84920.0,59110.0,44209.0,33138.0,26322.0,26322.0,33050.0,48709.0,78955.0,108334.0,149410.0,168621.0,171608.0,176328.0,180502.0,191357.0,198505.0,202924.0,198488.0,189505.0,169771.0,139514.0,112738.0,99355.0,82160.0,66622.0,43237.0,33824.0,28183.0,28183.0,34358.0,51566.0,85703.0,113242.0,155893.0,179542.0,176302.0,182048.0,197717.0,215258.0,223151.0,214064.0,220015.0,202663.0,177615.0,142429.0,121746.0,102995.0,82211.0,63487.0,46328.0,34060.0,26647.0,26647.0,34633.0,53838.0,85916.0,114590.0,157454.0,178581.0,178536.0,177298.0,191693.0,206208.0,208964.0,215088.0,211010.0,207882.0,189230.0,167746.0,139727.0,118689.0,95818.0,74795.0,53328.0,38415.0,29930.0,29930.0,37234.0,53138.0,83505.0,112072.0,151919.0,171460.0,182128.0,189727.0,202402.0,202088.0,220790.0,214097.0,222360.0,207428.0,202793.0,178227.0,159904.0,139217.0,108614.0,101180.0,73407.0,49773.0,35856.0,35856.0,29751.0,34746.0,52157.0,68197.0,100223.0,114222.0,133589.0,150014.0,159336.0,169812.0,180779.0,174163.0,182820.0,171794.0,160414.0,158123.0,147992.0,135654.0,114080.0,96434.0,70095.0,47305.0,37456.0,37456.0,30440.0,30674.0,41405.0,52271.0,72507.0,85365.0,97866.0,113616.0,128168.0,140981.0,142546.0,140085.0,140789.0,136407.0,133522.0,118709.0,109088.0,92675.0,72444.0,57279.0,45423.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.5,8583136.0,10623689.25,104592.15661917155,0.007638998753730419,-0.3859299904004573,10583324.0
2025-10-06,33401.0,26507.0,26507.0,33330.0,45347.0,76009.0,102330.0,142377.0,152138.0,157385.0,158706.0,176185.0,188477.0,195317.0,192458.0,195691.0,175363.0,157857.0,131247.0,105784.0,88248.0,79261.0,53644.0,42802.0,33422.0,26610.0,26610.0,35401.0,48818.0,83365.0,109755.0,156288.0,173250.0,178399.0,180296.0,186031.0,198131.0,206366.0,214732.0,217046.0,211639.0,192774.0,169357.0,135972.0,116433.0,96654.0,72901.0,41961.0,35095.0,29196.0,29196.0,35999.0,53098.0,88998.0,115251.0,161128.0,187372.0,186531.0,194824.0,209123.0,234570.0,243602.0,239088.0,237404.0,213576.0,190779.0,157115.0,131227.0,105837.0,86090.0,65985.0,46288.0,34425.0,26853.0,26853.0,36432.0,55279.0,85202.0,114858.0,158900.0,177303.0,176875.0,176748.0,189014.0,207922.0,204840.0,213078.0,208512.0,206252.0,188526.0,169104.0,139640.0,117750.0,95657.0,71677.0,51860.0,35035.0,27757.0,27757.0,36934.0,50467.0,79674.0,107181.0,144266.0,162755.0,171327.0,179094.0,190742.0,194466.0,211605.0,202117.0,210349.0,195689.0,189557.0,168320.0,151552.0,125654.0,101342.0,90360.0,66929.0,51070.0,37316.0,37316.0,29256.0,35203.0,52148.0,69105.0,98366.0,112709.0,126026.0,140005.0,155938.0,162936.0,172067.0,165569.0,177084.0,167408.0,156733.0,151204.0,139546.0,128173.0,109904.0,92818.0,69431.0,47866.0,36171.0,36171.0,29780.0,30432.0,41190.0,51639.0,73813.0,84893.0,97821.0,111732.0,132165.0,142179.0,144042.0,139910.0,139335.0,138753.0,131819.0,117191.0,110210.0,90519.0,73936.0,56081.0,43696.0,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,-0.5,8575076.0,10579257.5,65405.97068820253,-0.0013701676757520431,-0.15938147374487782,10568833.0
2025-10-13,34908.0,27767.0,27767.0,34432.0,44508.0,74190.0,101475.0,138241.0,146895.0,159100.0,159989.0,174320.0,185852.0,194486.0,192658.0,194472.0,173649.0,158612.0,138614.0,113420.0,94147.0,80986.0,58039.0,42953.0,33294.0,25926.0,25926.0,34752.0,48923.0,82352.0,105975.0,148266.0,163057.0,167361.0,168948.0,175346.0,188720.0,195146.0,202381.0,195496.0,185012.0,165556.0,141694.0,115687.0,98099.0,83718.0,66846.0,42093.0,32059.0,28586.0,28586.0,33732.0,50613.0,84706.0,106712.0,156127.0,180429.0,176502.0,185288.0,195329.0,208514.0,219215.0,218563.0,216204.0,200600.0,181033.0,155255.0,133225.0,105328.0,87873.0,66340.0,44244.0,31116.0,24354.0,24354.0,33673.0,52223.0,82450.0,110280.0,153251.0,169380.0,172190.0,167423.0,184827.0,198681.0,203159.0,206037.0,199250.0,192168.0,179759.0,155453.0,127406.0,110453.0,86654.0,66931.0,47028.0,36560.0,27909.0,27909.0,37463.0,53221.0,83894.0,109302.0,147505.0,166817.0,176189.0,181901.0,193051.0,199426.0,213456.0,205680.0,219454.0,202923.0,200307.0,184047.0,171290.0,145264.0,116480.0,107551.0,72813.0,51123.0,36553.0,36553.0,29745.0,35240.0,51825.0,66646.0,97458.0,113111.0,131312.0,142423.0,157147.0,169491.0,176997.0,176508.0,181383.0,175208.0,163353.0,153600.0,136655.0,124961.0,106271.0,88349.0,70363.0,56334.0,42003.0,42003.0,33063.0,32925.0,45745.0,59360.0,82296.0,91308.0,108381.0,124421.0,141483.0,153447.0,156350.0,152374.0,154442.0,150901.0,143731.0,128627.0,117098.0,98413.0,82261.0,61033.0,48283.0,-1.0,-1.8369701987210297e-16,-0.9709418174260521,0.23931566428755738,-0.5,8633529.0,10573702.25,56341.35247680876,0.006698502242418414,1.1743372690109692,10639866.0
2025-10-20,39465.0,31079.0,31079.0,37321.0,49300.0,80890.0,112083.0,153405.0,165678.0,182277.0,183954.0,204621.0,214762.0,224203.0,230872.0,238864.0,229130.0,212359.0,200532.0,170693.0,151668.0,119146.0,101759.0,55222.0,34195.0,25917.0,25917.0,33662.0,48525.0,81685.0,106850.0,144927.0,164835.0,169265.0,171684.0,175562.0,184641.0,191947.0,200433.0,196618.0,183875.0,164484.0,136498.0,110550.0,91095.0,77691.0,64868.0,40663.0,31537.0,25357.0,25357.0,33342.0,47901.0,78678.0,104106.0,146302.0,166602.0,164824.0,170443.0,186038.0,198925.0,205000.0,206181.0,205228.0,185045.0,171732.0,136614.0,114146.0,93788.0,73549.0,60545.0,40302.0,30874.0,25518.0,25518.0,32543.0,50817.0,81069.0,106295.0,149856.0,166710.0,166191.0,164916.0,178100.0,195510.0,195594.0,200464.0,197220.0,186462.0,172899.0,145629.0,121286.0,104813.0,81938.0,62214.0,45136.0,35260.0,25458.0,25458.0,34688.0,49513.0,78231.0,102095.0,137430.0,154451.0,163324.0,170973.0,178123.0,188657.0,195358.0,192339.0,200510.0,185877.0,182069.0,162414.0,144234.0,120051.0,94201.0,87827.0,64265.0,47508.0,35374.0,35374.0,27891.0,32801.0,50294.0,65406.0,91761.0,107573.0,128234.0,138159.0,153136.0,163033.0,171320.0,172063.0,174515.0,168003.0,156753.0,151880.0,141345.0,125080.0,112583.0,86805.0,67322.0,47717.0,38393.0,38393.0,29697.0,30963.0,39869.0,52411.0,74412.0,83947.0,96993.0,113884.0,131038.0,141823.0,142547.0,139469.0,140392.0,136917.0,129782.0,117381.0,104408.0,86073.0,69368.0,53317.0,41950.0,-1.0,-1.8369701987210297e-16,-0.9350162426854148,0.35460488704253557,-0.5,8431100.0,10546163.5,106844.42904366144,-0.023510890303974463,-1.436972440905269,10392631.0
2025-10-27,32197.0,24885.0,24885.0,30923.0,42208.0,71596.0,95877.0,134713.0,139309.0,154027.0,151944.0,168755.0,179109.0,185895.0,182699.0,184227.0,170637.0,151925.0,131123.0,103023.0,89557.0,71403.0,57145.0,41009.0,32076.0,24753.0,24753.0,34208.0,46508.0,79679.0,103681.0,142548.0,159104.0,162350.0,165184.0,169339.0,181870.0,185587.0,194047.0,192741.0,176560.0,161824.0,137177.0,112435.0,92357.0,78587.0,66897.0,38391.0,31499.0,26091.0,26091.0,33286.0,49546.0,79461.0,101605.0,145172.0,168382.0,169058.0,173586.0,186314.0,200197.0,205270.0,212188.0,204255.0,188641.0,174284.0,143445.0,120735.0,100080.0,79493.0,60791.0,41970.0,31030.0,26212.0,26212.0,33643.0,51771.0,80861.0,107612.0,150562.0,167126.0,169283.0,171264.0,184088.0,201579.0,203332.0,212360.0,207956.0,191090.0,177338.0,146426.0,122629.0,101529.0,81247.0,61532.0,46916.0,35479.0,27108.0,27108.0,35328.0,51460.0,80529.0,105881.0,142718.0,161061.0,170420.0,175663.0,185383.0,196419.0,206863.0,205837.0,211647.0,192400.0,186591.0,173970.0,155668.0,130905.0,106139.0,99626.0,68146.0,50405.0,38089.0,38089.0,28000.0,33549.0,50783.0,66037.0,95973.0,113771.0,136931.0,150726.0,171848.0,181769.0,192761.0,189958.0,191516.0,186745.0,169056.0,155053.0,140070.0,126701.0,106580.0,85913.0,68320.0,56057.0,43257.0,43257.0,32217.0,33018.0,44292.0,59718.0,86123.0,101593.0,130362.0,168701.0,212459.0,242556.0,238147.0,229242.0,211017.0,210433.0,147466.0,125156.0,110143.0,90554.0,73125.0,57401.0,45294.0,-1.0,-1.8369701987210297e-16,-0.8854560256532101,0.464723172043768,-0.5,8464638.0,10504478.0,119313.22194682636,0.0023019619506463584,-0.7366828132356706,10416582.0
2025-11-03,33439.0,25851.0,25851.0,31011.0,42426.0,73311.0,100122.0,141899.0,150112.0,158583.0,158007.0,173923.0,184611.0,196074.0,192752.0,191556.0,174910.0,156756.0,131446.0,104147.0,83789.0,68623.0,54716.0,41324.0,35686.0,26764.0,26764.0,33970.0,46691.0,82121.0,108060.0,148803.0,167182.0,170614.0,179241.0,185413.0,196063.0,199232.0,210288.0,211440.0,190693.0,175538.0,141447.0,113516.0,93219.0,79310.0,68143.0,40509.0,31439.0,26309.0,26309.0,33192.0,46985.0,78599.0,101456.0,149279.0,169153.0,172241.0,174403.0,185176.0,201790.0,208905.0,210975.0,202594.0,189610.0,169881.0,144543.0,116213.0,96888.0,77656.0,58856.0,41298.0,29462.0,25254.0,25254.0,31395.0,48544.0,77134.0,106123.0,150410.0,164728.0,164667.0,163076.0,181650.0,197410.0,198248.0,203538.0,203498.0,186856.0,175136.0,144042.0,119675.0,98194.0,79724.0,60981.0,45906.0,33323.0,27202.0,27202.0,33952.0,49024.0,76999.0,101829.0,138592.0,156725.0,166995.0,173936.0,180366.0,186793.0,199101.0,197023.0,200112.0,185653.0,180493.0,172227.0,151951.0,127388.0,103418.0,94063.0,61973.0,45746.0,33748.0,33748.0,26519.0,31637.0,47813.0,64096.0,88623.0,102290.0,122212.0,128372.0,144766.0,154814.0,159152.0,159501.0,164206.0,159673.0,153259.0,148500.0,136193.0,118521.0,106313.0,84996.0,66898.0,45636.0,37271.0,37271.0,28036.0,29596.0,40361.0,51412.0,72590.0,84033.0,99169.0,113555.0,132555.0,141718.0,142764.0,142811.0,142934.0,141083.0,130131.0,113092.0,97946.0,82100.0,65884.0,50329.0,39288.0,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,-0.5,8139812.0,10376931.25,239623.90479718294,-0.03496639289719994,-1.3282700249350992,10058646.0
2025-11-10,34117.0,27225.0,27225.0,30838.0,41978.0,74591.0,100170.0,142149.0,147842.0,157187.0,154347.0,174087.0,182389.0,191840.0,186998.0,188707.0,169838.0,157495.0,137219.0,109894.0,89633.0,74788.0,62378.0,40611.0,29004.0,22283.0,22283.0,27754.0,40232.0,72217.0,96336.0,134582.0,151754.0,153026.0,159092.0,167108.0,176081.0,182155.0,189375.0,190598.0,177205.0,164198.0,138163.0,113787.0,92528.0,79950.0,62447.0,35763.0,30462.0,25603.0,25603.0,31772.0,45161.0,75769.0,99040.0,147946.0,168030.0,168691.0,169235.0,185785.0,196752.0,200789.0,207616.0,202122.0,185955.0,172647.0,143166.0,116672.0,94379.0,78219.0,59470.0,41946.0,30382.0,26227.0,26227.0,32299.0,50366.0,80333.0,110237.0,152761.0,168257.0,168700.0,169090.0,185565.0,206283.0,200284.0,207027.0,210739.0,193599.0,183647.0,158049.0,133514.0,111896.0,93225.0,67349.0,48498.0,34853.0,28407.0,28407.0,35094.0,51257.0,79103.0,105756.0,147922.0,160318.0,171057.0,179484.0,187975.0,195976.0,205221.0,207264.0,208660.0,195688.0,186771.0,177744.0,154818.0,129668.0,108681.0,95298.0,66344.0,45976.0,34710.0,34710.0,27826.0,33929.0,50736.0,62579.0,88730.0,105465.0,123224.0,134324.0,149158.0,154156.0,160504.0,163585.0,167494.0,161907.0,153093.0,146373.0,135841.0,120085.0,105527.0,84482.0,64890.0,46060.0,38267.0,38267.0,28815.0,30589.0,41521.0,50700.0,71767.0,82440.0,100579.0,111661.0,124738.0,134121.0,138276.0,132363.0,128799.0,133677.0,124454.0,104407.0,96229.0,78601.0,64579.0,48335.0,38532.0,-0.8660254037844386,0.5000000000000001,-0.7485107481711011,0.6631226582407952,-0.5,8073396.0,10215452.0,220225.16930481137,-0.00645275267714851,-1.0058023826214886,9993949.0
2025-11-17,33185.0,26273.0,26273.0,30267.0,42341.0,75904.0,99355.0,139821.0,145601.0,153092.0,153360.0,172472.0,177905.0,186697.0,182909.0,183530.0,167268.0,153668.0,128704.0,104811.0,87471.0,72123.0,58319.0,40232.0,30842.0,23505.0,23505.0,30077.0,42385.0,74477.0,100453.0,142312.0,158003.0,155540.0,160771.0,170051.0,176413.0,184713.0,191444.0,190413.0,179047.0,163432.0,140459.0,114930.0,90722.0,82093.0,63168.0,37963.0,30277.0,25751.0,25751.0,30822.0,43693.0,78242.0,100427.0,151046.0,166601.0,164307.0,167028.0,181213.0,191051.0,196124.0,204557.0,200997.0,182760.0,171642.0,139828.0,112140.0,90248.0,74506.0,58315.0,40094.0,27438.0,24462.0,24462.0,29973.0,45607.0,74462.0,100288.0,138795.0,152286.0,153321.0,149476.0,167257.0,183377.0,179498.0,187764.0,188799.0,173554.0,162360.0,144064.0,125409.0,101551.0,82572.0,60344.0,42756.0,32102.0,26657.0,26657.0,33104.0,47624.0,76286.0,101206.0,139619.0,151688.0,162297.0,166114.0,171847.0,179495.0,193010.0,197871.0,199080.0,185340.0,180788.0,169827.0,149444.0,121672.0,100419.0,85289.0,61844.0,43469.0,33801.0,33801.0,27299.0,32707.0,47653.0,62182.0,85239.0,102418.0,120139.0,131415.0,146359.0,150561.0,156135.0,161143.0,164256.0,162499.0,152225.0,146504.0,134458.0,118303.0,103510.0,85447.0,62071.0,49860.0,41230.0,41230.0,29763.0,31512.0,42942.0,54440.0,75424.0,91654.0,118139.0,154605.0,190350.0,213977.0,209158.0,204542.0,190305.0,194221.0,145072.0,114798.0,99715.0,81493.0,68698.0,53201.0,40996.0,-0.8660254037844386,0.5000000000000001,-0.6631226582407955,0.7485107481711007,-0.5,8064303.0,10103042.75,214316.72929471207,-0.005111626776223233,-0.7467860793074773,9942994.0
2025-11-24,33640.0,25934.0,25934.0,30483.0,42599.0,72438.0,96681.0,139879.0,143585.0,151063.0,155086.0,170215.0,180780.0,182734.0,184474.0,185297.0,171457.0,157949.0,135581.0,108551.0,87663.0,73909.0,58943.0,41621.0,30710.0,23207.0,23207.0,29594.0,42661.0,74440.0,99877.0,143684.0,157819.0,157724.0,165034.0,174660.0,183154.0,188213.0,193950.0,193277.0,180419.0,163642.0,143696.0,117991.0,95951.0,81978.0,65104.0,38862.0,31093.0,26782.0,26782.0,31136.0,44129.0,74793.0,97510.0,141422.0,160184.0,161345.0,160846.0,172148.0,180330.0,189608.0,198105.0,196806.0,181022.0,171225.0,148455.0,120756.0,98741.0,84528.0,62210.0,39107.0,26825.0,24158.0,24158.0,26232.0,39454.0,62586.0,90622.0,128517.0,150058.0,154291.0,164568.0,198955.0,222451.0,212016.0,221537.0,223165.0,190798.0,147656.0,124977.0,105920.0,83895.0,71683.0,56229.0,38826.0,30881.0,24626.0,24626.0,27535.0,39390.0,62550.0,85464.0,118467.0,135731.0,142707.0,153088.0,161758.0,170496.0,182298.0,192489.0,194886.0,179758.0,179056.0,178484.0,153154.0,127448.0,109419.0,88040.0,60761.0,41964.0,31837.0,31837.0,26390.0,29462.0,45590.0,59337.0,84962.0,100353.0,119134.0,127629.0,143173.0,153601.0,156080.0,162897.0,166964.0,164614.0,158976.0,154940.0,138847.0,122584.0,106062.0,86089.0,62793.0,46262.0,36196.0,36196.0,28093.0,29964.0,42408.0,52291.0,76154.0,85493.0,106432.0,129483.0,156380.0,174033.0,172343.0,167708.0,157211.0,160272.0,124080.0,102579.0,93700.0,78045.0,67293.0,49611.0,37097.0,-0.8660254037844386,0.5000000000000001,-0.5680647467311559,0.8229838658936564,-0.5,7865049.0,9911384.25,180601.81806462925,-0.02991565276863639,-1.4475837109593424,9649948.0
2025-12-01,32669.0,24309.0,24309.0,27608.0,40581.0,70944.0,96981.0,140027.0,146480.0,152665.0,155373.0,170700.0,175760.0,180750.0,179603.0,182222.0,165235.0,152642.0,135023.0,107379.0,86890.0,72936.0,58052.0,39274.0,30698.0,21809.0,21809.0,27824.0,40971.0,69555.0,93295.0,133293.0,149752.0,149064.0,158672.0,167422.0,172152.0,174800.0,185793.0,184146.0,170705.0,153246.0,139321.0,112257.0,92416.0,79988.0,62986.0,36392.0,29803.0,25202.0,25202.0,31022.0,43537.0,74455.0,98678.0,142055.0,164954.0,167787.0,168333.0,176662.0,185878.0,192824.0,203126.0,198742.0,184388.0,170333.0,145466.0,120363.0,98633.0,84129.0,64496.0,41025.0,31671.0,26916.0,26916.0,30660.0,47740.0,74507.0,103293.0,150330.0,168508.0,171976.0,182871.0,213250.0,231415.0,226106.0,236271.0,241561.0,216634.0,188099.0,173042.0,150134.0,124174.0,109381.0,92470.0,71520.0,36910.0,26526.0,26526.0,30709.0,45389.0,73395.0,96632.0,133384.0,149532.0,156960.0,163636.0,172508.0,178678.0,188483.0,200794.0,202825.0,184519.0,180841.0,173490.0,151734.0,127702.0,108893.0,90694.0,63758.0,49480.0,35880.0,35880.0,28144.0,32826.0,48889.0,62877.0,89038.0,109157.0,128420.0,141966.0,159879.0,168034.0,176006.0,179145.0,178683.0,173170.0,167297.0,163602.0,150756.0,127590.0,115323.0,93572.0,71482.0,46695.0,39700.0,39700.0,28213.0,29188.0,42124.0,50333.0,72043.0,79315.0,97587.0,111343.0,127386.0,137825.0,139122.0,139241.0,138412.0,139422.0,126205.0,105888.0,95158.0,78668.0,67736.0,52725.0,38852.0,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321,-0.5,8019217.0,9864650.75,151660.62374344055,0.022720764254415826,0.04655954740068386,9871712.0
2025-12-08,32331.0,25033.0,25033.0,27483.0,37839.0,68336.0,93939.0,139447.0,144949.0,147862.0,152399.0,167333.0,172401.0,180485.0,178642.0,182445.0,163249.0,145545.0,127867.0,98888.0,81019.0,67038.0,54572.0,38414.0,30113.0,23415.0,23415.0,28007.0,40431.0,70026.0,91488.0,130903.0,153230.0,148308.0,153209.0,166939.0,171081.0,176283.0,186352.0,188054.0,169586.0,156908.0,136641.0,108870.0,88008.0,78610.0,60247.0,39299.0,28985.0,23510.0,23510.0,28618.0,40574.0,72347.0,91195.0,128749.0,151136.0,150490.0,148830.0,161062.0,167531.0,171955.0,180524.0,178553.0,162583.0,147380.0,124263.0,102818.0,81522.0,70576.0,60082.0,37377.0,27811.0,23797.0,23797.0,28711.0,42923.0,73082.0,101939.0,143436.0,157372.0,156989.0,156974.0,173266.0,182372.0,180754.0,189832.0,196986.0,179948.0,164690.0,136866.0,110626.0,88104.0,74497.0,59783.0,44812.0,36391.0,26278.0,26278.0,30046.0,45911.0,74446.0,99443.0,138381.0,150300.0,160178.0,172915.0,176877.0,185943.0,195417.0,206030.0,214442.0,188135.0,183696.0,172938.0,152515.0,124596.0,109296.0,93447.0,64192.0,45234.0,34031.0,34031.0,27225.0,33065.0,48701.0,64369.0,83383.0,101542.0,123136.0,133250.0,149330.0,158999.0,163465.0,166188.0,166764.0,162885.0,155202.0,141123.0,127776.0,105604.0,96183.0,81855.0,60517.0,43769.0,34585.0,34585.0,25020.0,28724.0,38444.0,47838.0,65258.0,75931.0,90038.0,103989.0,115321.0,129341.0,132236.0,125382.0,122612.0,127598.0,116232.0,98662.0,87650.0,72780.0,61727.0,45781.0,36961.0,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,-0.5,7809053.0,9773113.5,157973.41775859898,-0.02501854379245927,-0.9198604553967127,9627800.0
2025-12-15,32064.0,23934.0,23934.0,26587.0,36897.0,66888.0,92867.0,134401.0,143806.0,144283.0,144074.0,162474.0,168977.0,175440.0,177326.0,181455.0,163556.0,141634.0,120554.0,95711.0,74725.0,61782.0,51753.0,36693.0,30006.0,23015.0,23015.0,28099.0,41057.0,73651.0,97227.0,142443.0,161830.0,156643.0,163306.0,174598.0,178010.0,183255.0,193796.0,196352.0,177823.0,165575.0,149274.0,121454.0,96153.0,87286.0,62477.0,39187.0,29697.0,24937.0,24937.0,28431.0,42357.0,74605.0,97826.0,144976.0,164632.0,169618.0,165248.0,184034.0,189186.0,194926.0,205319.0,203829.0,188949.0,177348.0,157827.0,126480.0,101598.0,91408.0,67710.0,41876.0,27663.0,23937.0,23937.0,27689.0,40746.0,69768.0,98457.0,139622.0,152040.0,151944.0,153099.0,166969.0,176342.0,179878.0,189781.0,195188.0,176097.0,164995.0,133960.0,112044.0,85318.0,71082.0,60424.0,44472.0,29605.0,20761.0,20761.0,24507.0,39586.0,62527.0,83127.0,110724.0,123945.0,133282.0,142000.0,144749.0,151742.0,158993.0,167221.0,167666.0,154651.0,146845.0,135169.0,115445.0,96614.0,81278.0,71692.0,51335.0,43007.0,33064.0,33064.0,25444.0,31097.0,47104.0,59222.0,79179.0,98210.0,116305.0,125590.0,143301.0,147913.0,157153.0,156934.0,159052.0,154519.0,155060.0,147964.0,136794.0,114075.0,103182.0,84700.0,57842.0,51706.0,43740.0,43740.0,27871.0,30595.0,41118.0,52389.0,72259.0,87233.0,110172.0,148582.0,188363.0,217040.0,213333.0,221480.0,215999.0,218707.0,155465.0,133526.0,122519.0,97569.0,76861.0,58262.0,41682.0,-0.5000000000000004,0.8660254037844384,-0.2393156642875578,0.970941817426052,-0.5,7838834.0,9694415.75,118649.52235435303,4.1857072645257176e-05,-0.558053236845338,9628203.0
2025-12-22,32104.0,23861.0,23861.0,26004.0,35712.0,61307.0,86978.0,124790.0,130915.0,134112.0,138835.0,150015.0,156713.0,167055.0,168407.0,175319.0,161943.0,139242.0,118983.0,94746.0,76191.0,62103.0,52480.0,36581.0,27713.0,21546.0,21546.0,24429.0,35879.0,63578.0,83277.0,117422.0,132690.0,131023.0,137035.0,148847.0,152678.0,157314.0,168611.0,176296.0,164640.0,148664.0,137856.0,112914.0,88868.0,78854.0,58267.0,34978.0,24224.0,20569.0,20569.0,21604.0,30210.0,54396.0,72616.0,108235.0,120109.0,123560.0,127620.0,135137.0,143066.0,151417.0,156831.0,160781.0,145781.0,132504.0,114325.0,91778.0,73547.0,61220.0,50824.0,34376.0,21309.0,18539.0,18539.0,18833.0,28329.0,46573.0,63761.0,87636.0,91781.0,91431.0,92630.0,99727.0,107134.0,109602.0,118911.0,117739.0,109529.0,102098.0,87299.0,77043.0,59190.0,50218.0,41463.0,32181.0,30744.0,21585.0,21585.0,22647.0,34728.0,53026.0,71605.0,99123.0,113358.0,121577.0,130205.0,144472.0,151591.0,158310.0,172418.0,172296.0,152404.0,150884.0,137709.0,116101.0,97363.0,84785.0,71438.0,48539.0,39462.0,29240.0,29240.0,24903.0,28448.0,43694.0,55079.0,73475.0,87988.0,105314.0,115299.0,131384.0,138955.0,149741.0,154014.0,154436.0,152108.0,151534.0,147195.0,133641.0,110722.0,103000.0,83008.0,53943.0,36656.0,32557.0,32557.0,24133.0,24815.0,35192.0,44123.0,60739.0,69998.0,81561.0,94576.0,109355.0,123414.0,125640.0,125633.0,125907.0,120236.0,107797.0,93787.0,87415.0,76045.0,62585.0,46030.0,31141.0,-0.5000000000000004,0.8660254037844384,-0.12053668025532363,0.992708874098054,-0.5,6873545.0,9380425.0,667586.4782628038,-0.13718121084542467,-1.477621300190079,8393985.0
2025-12-29,27795.0,20104.0,20104.0,22054.0,31054.0,54056.0,75709.0,112216.0,116075.0,122641.0,127142.0,136635.0,144852.0,153448.0,153576.0,161606.0,146445.0,126142.0,112869.0,88934.0,69302.0,56779.0,47588.0,33240.0,28477.0,21732.0,21732.0,23861.0,33867.0,60643.0,79950.0,114598.0,130373.0,129598.0,136662.0,149368.0,152841.0,159448.0,169265.0,177011.0,160383.0,148569.0,132789.0,108613.0,87581.0,75291.0,55674.0,35598.0,25883.0,22646.0,22646.0,22965.0,33351.0,57090.0,76806.0,110464.0,128643.0,132895.0,133852.0,152283.0,156621.0,164408.0,171608.0,173521.0,161269.0,152537.0,138393.0,110873.0,91577.0,82256.0,61497.0,39848.0,25500.0,22697.0,22697.0,20281.0,29407.0,46339.0,65534.0,92990.0,99328.0,102282.0,105657.0,112722.0,120513.0,123187.0,133341.0,140421.0,129966.0,124018.0,109908.0,95772.0,76438.0,64718.0,48766.0,36138.0,30414.0,21883.0,21883.0,22832.0,34172.0,55064.0,73556.0,100955.0,114728.0,125288.0,129403.0,135703.0,146995.0,154972.0,165378.0,172095.0,157409.0,151474.0,134593.0,115557.0,93784.0,83431.0,65799.0,49401.0,36424.0,27260.0,27260.0,22809.0,27294.0,42543.0,52978.0,71459.0,86531.0,105160.0,115499.0,130494.0,138748.0,147094.0,155424.0,146815.0,146712.0,144100.0,138881.0,124850.0,101832.0,95018.0,75250.0,52032.0,37096.0,30885.0,30885.0,22558.0,25985.0,35124.0,45205.0,61244.0,71968.0,80966.0,94668.0,104668.0,114848.0,121555.0,120273.0,117622.0,117268.0,103655.0,91117.0,82727.0,71916.0,59830.0,44949.0,33192.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.5,7151028.0,9083374.5,639892.3660879744,0.03391044292252765,-0.6248933745601606,8683510.0
